,sourceId,referenceTime,air_temperature(-),air_temperature(-).1,min(air_temperature pt1h)(-),max(air_temperature pt1h)(-)
13550,sn18700:0,2022-11-07T08:20:00.000Z,7.9,-,-,-
13551,sn18700:0,2022-11-07T08:30:00.000Z,7.9,-,-,-
13552,sn18700:0,2022-11-07T08:40:00.000Z,8.0,-,-,-
13553,sn18700:0,2022-11-07T08:50:00.000Z,8.1,-,-,-
13554,sn18700:0,2022-11-07T09:00:00.000Z,8.1,8.1,7.9,8.1
13555,sn18700:0,2022-11-07T09:10:00.000Z,8.1,-,-,-
13556,sn18700:0,2022-11-07T09:20:00.000Z,8.1,-,-,-
13557,sn18700:0,2022-11-07T09:30:00.000Z,8.1,-,-,-
13558,sn18700:0,2022-11-07T09:40:00.000Z,8.0,-,-,-
13559,sn18700:0,2022-11-07T09:50:00.000Z,8.0,-,-,-
13560,sn18700:0,2022-11-07T10:00:00.000Z,8.0,8.0,8.0,8.1
13561,sn18700:0,2022-11-07T10:10:00.000Z,8.0,-,-,-
13562,sn18700:0,2022-11-07T10:20:00.000Z,8.0,-,-,-
13563,sn18700:0,2022-11-07T10:30:00.000Z,8.0,-,-,-
13564,sn18700:0,2022-11-07T10:40:00.000Z,8.0,-,-,-
13565,sn18700:0,2022-11-07T10:50:00.000Z,8.0,-,-,-
13566,sn18700:0,2022-11-07T11:00:00.000Z,8.0,8.0,8.0,8.0
13567,sn18700:0,2022-11-07T11:10:00.000Z,8.0,-,-,-
13568,sn18700:0,2022-11-07T11:20:00.000Z,8.1,-,-,-
13569,sn18700:0,2022-11-07T11:30:00.000Z,8.1,-,-,-
13570,sn18700:0,2022-11-07T11:40:00.000Z,8.1,-,-,-
13571,sn18700:0,2022-11-07T11:50:00.000Z,8.1,-,-,-
13572,sn18700:0,2022-11-07T12:00:00.000Z,8.1,8.1,8.0,8.1
13573,sn18700:0,2022-11-07T12:10:00.000Z,8.2,-,-,-
13574,sn18700:0,2022-11-07T12:20:00.000Z,8.2,-,-,-
13575,sn18700:0,2022-11-07T12:30:00.000Z,8.3,-,-,-
13576,sn18700:0,2022-11-07T12:40:00.000Z,8.3,-,-,-
13577,sn18700:0,2022-11-07T12:50:00.000Z,8.3,-,-,-
13578,sn18700:0,2022-11-07T13:00:00.000Z,8.4,8.4,8.1,8.4
13579,sn18700:0,2022-11-07T13:10:00.000Z,8.5,-,-,-
13580,sn18700:0,2022-11-07T13:20:00.000Z,8.6,-,-,-
13581,sn18700:0,2022-11-07T13:30:00.000Z,8.7,-,-,-
13582,sn18700:0,2022-11-07T13:40:00.000Z,8.7,-,-,-
13583,sn18700:0,2022-11-07T13:50:00.000Z,8.7,-,-,-
13584,sn18700:0,2022-11-07T14:00:00.000Z,8.6,8.6,8.4,8.7
13585,sn18700:0,2022-11-07T14:10:00.000Z,8.6,-,-,-
13586,sn18700:0,2022-11-07T14:20:00.000Z,8.6,-,-,-
13587,sn18700:0,2022-11-07T14:30:00.000Z,8.5,-,-,-
13588,sn18700:0,2022-11-07T14:40:00.000Z,8.3,-,-,-
13589,sn18700:0,2022-11-07T14:50:00.000Z,8.4,-,-,-
13590,sn18700:0,2022-11-07T15:00:00.000Z,8.0,8.0,8.0,8.6
13591,sn18700:0,2022-11-07T15:10:00.000Z,7.8,-,-,-
13592,sn18700:0,2022-11-07T15:20:00.000Z,7.7,-,-,-
13593,sn18700:0,2022-11-07T15:30:00.000Z,7.5,-,-,-
13594,sn18700:0,2022-11-07T15:40:00.000Z,7.5,-,-,-
13595,sn18700:0,2022-11-07T15:50:00.000Z,7.5,-,-,-
13596,sn18700:0,2022-11-07T16:00:00.000Z,7.4,7.4,7.4,8.0
13597,sn18700:0,2022-11-07T16:10:00.000Z,7.3,-,-,-
13598,sn18700:0,2022-11-07T16:20:00.000Z,7.0,-,-,-
13599,sn18700:0,2022-11-07T16:30:00.000Z,6.8,-,-,-
13600,sn18700:0,2022-11-07T16:40:00.000Z,6.7,-,-,-
13601,sn18700:0,2022-11-07T16:50:00.000Z,6.6,-,-,-
13602,sn18700:0,2022-11-07T17:00:00.000Z,6.6,6.6,6.6,7.4
13603,sn18700:0,2022-11-07T17:10:00.000Z,6.5,-,-,-
13604,sn18700:0,2022-11-07T17:20:00.000Z,6.3,-,-,-
13605,sn18700:0,2022-11-07T17:30:00.000Z,6.2,-,-,-
13606,sn18700:0,2022-11-07T17:40:00.000Z,6.1,-,-,-
13607,sn18700:0,2022-11-07T17:50:00.000Z,5.9,-,-,-
13608,sn18700:0,2022-11-07T18:00:00.000Z,5.8,5.8,5.8,6.6
13609,sn18700:0,2022-11-07T18:10:00.000Z,5.6,-,-,-
13610,sn18700:0,2022-11-07T18:20:00.000Z,5.3,-,-,-
13611,sn18700:0,2022-11-07T18:30:00.000Z,5.2,-,-,-
13612,sn18700:0,2022-11-07T18:40:00.000Z,5.3,-,-,-
13613,sn18700:0,2022-11-07T18:50:00.000Z,5.3,-,-,-
13614,sn18700:0,2022-11-07T19:00:00.000Z,5.3,5.3,5.1,5.8
13615,sn18700:0,2022-11-07T19:10:00.000Z,5.0,-,-,-
13616,sn18700:0,2022-11-07T19:20:00.000Z,4.9,-,-,-
13617,sn18700:0,2022-11-07T19:30:00.000Z,4.9,-,-,-
13618,sn18700:0,2022-11-07T19:40:00.000Z,4.8,-,-,-
13619,sn18700:0,2022-11-07T19:50:00.000Z,4.7,-,-,-
13620,sn18700:0,2022-11-07T20:00:00.000Z,4.8,4.8,4.6,5.3
13621,sn18700:0,2022-11-07T20:10:00.000Z,4.8,-,-,-
13622,sn18700:0,2022-11-07T20:20:00.000Z,4.7,-,-,-
13623,sn18700:0,2022-11-07T20:30:00.000Z,4.4,-,-,-
13624,sn18700:0,2022-11-07T20:40:00.000Z,4.7,-,-,-
13625,sn18700:0,2022-11-07T20:50:00.000Z,4.5,-,-,-
13626,sn18700:0,2022-11-07T21:00:00.000Z,4.2,4.2,4.2,4.9
13627,sn18700:0,2022-11-07T21:10:00.000Z,4.4,-,-,-
13628,sn18700:0,2022-11-07T21:20:00.000Z,4.2,-,-,-
13629,sn18700:0,2022-11-07T21:30:00.000Z,3.9,-,-,-
13630,sn18700:0,2022-11-07T21:40:00.000Z,3.7,-,-,-
13631,sn18700:0,2022-11-07T21:50:00.000Z,3.6,-,-,-
13632,sn18700:0,2022-11-07T22:00:00.000Z,3.6,3.6,3.6,4.5
13633,sn18700:0,2022-11-07T22:10:00.000Z,3.6,-,-,-
13634,sn18700:0,2022-11-07T22:20:00.000Z,3.5,-,-,-
13635,sn18700:0,2022-11-07T22:30:00.000Z,3.3,-,-,-
13636,sn18700:0,2022-11-07T22:40:00.000Z,3.5,-,-,-
13637,sn18700:0,2022-11-07T22:50:00.000Z,3.3,-,-,-
13638,sn18700:0,2022-11-07T23:00:00.000Z,3.1,3.1,3.1,3.6
13639,sn18700:0,2022-11-07T23:10:00.000Z,3.2,-,-,-
13640,sn18700:0,2022-11-07T23:20:00.000Z,3.3,-,-,-
13641,sn18700:0,2022-11-07T23:30:00.000Z,3.3,-,-,-
13642,sn18700:0,2022-11-07T23:40:00.000Z,3.1,-,-,-
13643,sn18700:0,2022-11-07T23:50:00.000Z,2.9,-,-,-
13644,sn18700:0,2022-11-08T00:00:00.000Z,2.6,2.6,2.5,3.5
13645,sn18700:0,2022-11-08T00:10:00.000Z,2.6,-,-,-
13646,sn18700:0,2022-11-08T00:20:00.000Z,2.3,-,-,-
13647,sn18700:0,2022-11-08T00:30:00.000Z,2.2,-,-,-
13648,sn18700:0,2022-11-08T00:40:00.000Z,2.3,-,-,-
13649,sn18700:0,2022-11-08T00:50:00.000Z,2.2,-,-,-
13650,sn18700:0,2022-11-08T01:00:00.000Z,2.5,2.5,2.2,2.7
13651,sn18700:0,2022-11-08T01:10:00.000Z,2.4,-,-,-
13652,sn18700:0,2022-11-08T01:20:00.000Z,2.5,-,-,-
13653,sn18700:0,2022-11-08T01:30:00.000Z,2.5,-,-,-
13654,sn18700:0,2022-11-08T01:40:00.000Z,2.7,-,-,-
13655,sn18700:0,2022-11-08T01:50:00.000Z,2.8,-,-,-
13656,sn18700:0,2022-11-08T02:00:00.000Z,2.7,2.7,2.3,2.8
13657,sn18700:0,2022-11-08T02:10:00.000Z,2.5,-,-,-
13658,sn18700:0,2022-11-08T02:20:00.000Z,2.5,-,-,-
13659,sn18700:0,2022-11-08T02:30:00.000Z,2.4,-,-,-
13660,sn18700:0,2022-11-08T02:40:00.000Z,2.4,-,-,-
13661,sn18700:0,2022-11-08T02:50:00.000Z,2.2,-,-,-
13662,sn18700:0,2022-11-08T03:00:00.000Z,2.2,2.2,2.2,2.7
13663,sn18700:0,2022-11-08T03:10:00.000Z,2.2,-,-,-
13664,sn18700:0,2022-11-08T03:20:00.000Z,1.9,-,-,-
13665,sn18700:0,2022-11-08T03:30:00.000Z,2.1,-,-,-
13666,sn18700:0,2022-11-08T03:40:00.000Z,2.3,-,-,-
13667,sn18700:0,2022-11-08T03:50:00.000Z,2.2,-,-,-
13668,sn18700:0,2022-11-08T04:00:00.000Z,2.3,2.3,1.8,2.3
13669,sn18700:0,2022-11-08T04:10:00.000Z,2.4,-,-,-
13670,sn18700:0,2022-11-08T04:20:00.000Z,2.5,-,-,-
13671,sn18700:0,2022-11-08T04:30:00.000Z,2.5,-,-,-
13672,sn18700:0,2022-11-08T04:40:00.000Z,2.5,-,-,-
13673,sn18700:0,2022-11-08T04:50:00.000Z,2.6,-,-,-
13674,sn18700:0,2022-11-08T05:00:00.000Z,2.5,2.5,2.3,2.6
13675,sn18700:0,2022-11-08T05:10:00.000Z,2.6,-,-,-
13676,sn18700:0,2022-11-08T05:20:00.000Z,2.7,-,-,-
13677,sn18700:0,2022-11-08T05:30:00.000Z,2.8,-,-,-
13678,sn18700:0,2022-11-08T05:40:00.000Z,2.9,-,-,-
13679,sn18700:0,2022-11-08T05:50:00.000Z,3.0,-,-,-
13680,sn18700:0,2022-11-08T06:00:00.000Z,3.0,3.0,2.5,3.0
13681,sn18700:0,2022-11-08T06:10:00.000Z,3.1,-,-,-
13682,sn18700:0,2022-11-08T06:20:00.000Z,3.2,-,-,-
13683,sn18700:0,2022-11-08T06:30:00.000Z,3.3,-,-,-
13684,sn18700:0,2022-11-08T06:40:00.000Z,3.5,-,-,-
13685,sn18700:0,2022-11-08T06:50:00.000Z,3.5,-,-,-
13686,sn18700:0,2022-11-08T07:00:00.000Z,3.6,3.6,3.0,3.6
13687,sn18700:0,2022-11-08T07:10:00.000Z,3.7,-,-,-
13688,sn18700:0,2022-11-08T07:20:00.000Z,3.8,-,-,-
13689,sn18700:0,2022-11-08T07:30:00.000Z,3.9,-,-,-
13690,sn18700:0,2022-11-08T07:40:00.000Z,4.0,-,-,-
13691,sn18700:0,2022-11-08T07:50:00.000Z,4.1,-,-,-
13692,sn18700:0,2022-11-08T08:00:00.000Z,4.3,4.3,3.6,4.3
13693,sn18700:0,2022-11-08T08:10:00.000Z,4.3,-,-,-
13694,sn18700:0,2022-11-08T08:20:00.000Z,4.4,-,-,-
13695,sn18700:0,2022-11-08T08:30:00.000Z,4.5,-,-,-
13696,sn18700:0,2022-11-08T08:40:00.000Z,4.5,-,-,-
13697,sn18700:0,2022-11-08T08:50:00.000Z,4.6,-,-,-
13698,sn18700:0,2022-11-08T09:00:00.000Z,4.7,4.7,4.3,4.7
13699,sn18700:0,2022-11-08T09:10:00.000Z,4.6,-,-,-
13700,sn18700:0,2022-11-08T09:20:00.000Z,4.6,-,-,-
13701,sn18700:0,2022-11-08T09:30:00.000Z,4.7,-,-,-
13702,sn18700:0,2022-11-08T09:40:00.000Z,4.7,-,-,-
13703,sn18700:0,2022-11-08T09:50:00.000Z,4.8,-,-,-
13704,sn18700:0,2022-11-08T10:00:00.000Z,4.8,4.8,4.6,4.8
13705,sn18700:0,2022-11-08T10:10:00.000Z,4.8,-,-,-
13706,sn18700:0,2022-11-08T10:20:00.000Z,4.7,-,-,-
13707,sn18700:0,2022-11-08T10:30:00.000Z,4.6,-,-,-
13708,sn18700:0,2022-11-08T10:40:00.000Z,4.6,-,-,-
13709,sn18700:0,2022-11-08T10:50:00.000Z,4.7,-,-,-
13710,sn18700:0,2022-11-08T11:00:00.000Z,4.7,4.7,4.6,4.8
13711,sn18700:0,2022-11-08T11:10:00.000Z,4.8,-,-,-
13712,sn18700:0,2022-11-08T11:20:00.000Z,4.8,-,-,-
13713,sn18700:0,2022-11-08T11:30:00.000Z,4.9,-,-,-
13714,sn18700:0,2022-11-08T11:40:00.000Z,5.0,-,-,-
13715,sn18700:0,2022-11-08T11:50:00.000Z,5.1,-,-,-
13716,sn18700:0,2022-11-08T12:00:00.000Z,5.1,5.1,4.7,5.1
13717,sn18700:0,2022-11-08T12:10:00.000Z,5.2,-,-,-
13718,sn18700:0,2022-11-08T12:20:00.000Z,5.1,-,-,-
13719,sn18700:0,2022-11-08T12:30:00.000Z,5.0,-,-,-
13720,sn18700:0,2022-11-08T12:40:00.000Z,5.1,-,-,-
13721,sn18700:0,2022-11-08T12:50:00.000Z,5.2,-,-,-
13722,sn18700:0,2022-11-08T13:00:00.000Z,5.2,5.2,5.0,5.2
13723,sn18700:0,2022-11-08T13:10:00.000Z,5.3,-,-,-
13724,sn18700:0,2022-11-08T13:20:00.000Z,5.4,-,-,-
13725,sn18700:0,2022-11-08T13:30:00.000Z,5.4,-,-,-
13726,sn18700:0,2022-11-08T13:40:00.000Z,5.5,-,-,-
13727,sn18700:0,2022-11-08T13:50:00.000Z,5.5,-,-,-
13728,sn18700:0,2022-11-08T14:00:00.000Z,5.5,5.5,5.2,5.5
13729,sn18700:0,2022-11-08T14:10:00.000Z,5.5,-,-,-
13730,sn18700:0,2022-11-08T14:20:00.000Z,5.5,-,-,-
13731,sn18700:0,2022-11-08T14:30:00.000Z,5.6,-,-,-
13732,sn18700:0,2022-11-08T14:40:00.000Z,5.6,-,-,-
13733,sn18700:0,2022-11-08T14:50:00.000Z,5.8,-,-,-
13734,sn18700:0,2022-11-08T15:00:00.000Z,5.9,5.9,5.5,5.9
13735,sn18700:0,2022-11-08T15:10:00.000Z,6.0,-,-,-
13736,sn18700:0,2022-11-08T15:20:00.000Z,6.1,-,-,-
13737,sn18700:0,2022-11-08T15:30:00.000Z,6.2,-,-,-
13738,sn18700:0,2022-11-08T15:40:00.000Z,6.4,-,-,-
13739,sn18700:0,2022-11-08T15:50:00.000Z,6.5,-,-,-
13740,sn18700:0,2022-11-08T16:00:00.000Z,6.6,6.6,5.9,6.6
13741,sn18700:0,2022-11-08T16:10:00.000Z,6.7,-,-,-
13742,sn18700:0,2022-11-08T16:20:00.000Z,6.6,-,-,-
13743,sn18700:0,2022-11-08T16:30:00.000Z,6.8,-,-,-
13744,sn18700:0,2022-11-08T16:40:00.000Z,6.9,-,-,-
13745,sn18700:0,2022-11-08T16:50:00.000Z,6.9,-,-,-
13746,sn18700:0,2022-11-08T17:00:00.000Z,6.9,6.9,6.6,6.9
13747,sn18700:0,2022-11-08T17:10:00.000Z,7.1,-,-,-
13748,sn18700:0,2022-11-08T17:20:00.000Z,7.2,-,-,-
13749,sn18700:0,2022-11-08T17:30:00.000Z,7.2,-,-,-
13750,sn18700:0,2022-11-08T17:40:00.000Z,7.1,-,-,-
13751,sn18700:0,2022-11-08T17:50:00.000Z,7.3,-,-,-
13752,sn18700:0,2022-11-08T18:00:00.000Z,7.2,7.2,6.9,7.3
13753,sn18700:0,2022-11-08T18:10:00.000Z,7.4,-,-,-
13754,sn18700:0,2022-11-08T18:20:00.000Z,7.5,-,-,-
13755,sn18700:0,2022-11-08T18:30:00.000Z,7.8,-,-,-
13756,sn18700:0,2022-11-08T18:40:00.000Z,7.5,-,-,-
13757,sn18700:0,2022-11-08T18:50:00.000Z,7.5,-,-,-
13758,sn18700:0,2022-11-08T19:00:00.000Z,7.3,7.3,7.2,7.9
13759,sn18700:0,2022-11-08T19:10:00.000Z,7.3,-,-,-
13760,sn18700:0,2022-11-08T19:20:00.000Z,7.3,-,-,-
13761,sn18700:0,2022-11-08T19:30:00.000Z,7.3,-,-,-
13762,sn18700:0,2022-11-08T19:40:00.000Z,7.5,-,-,-
13763,sn18700:0,2022-11-08T19:50:00.000Z,7.7,-,-,-
13764,sn18700:0,2022-11-08T20:00:00.000Z,7.8,7.8,7.2,7.8
13765,sn18700:0,2022-11-08T20:10:00.000Z,8.1,-,-,-
13766,sn18700:0,2022-11-08T20:20:00.000Z,8.1,-,-,-
13767,sn18700:0,2022-11-08T20:30:00.000Z,8.1,-,-,-
13768,sn18700:0,2022-11-08T20:40:00.000Z,8.3,-,-,-
13769,sn18700:0,2022-11-08T20:50:00.000Z,8.5,-,-,-
13770,sn18700:0,2022-11-08T21:00:00.000Z,8.6,8.6,7.8,8.6
13771,sn18700:0,2022-11-08T21:10:00.000Z,8.8,-,-,-
13772,sn18700:0,2022-11-08T21:20:00.000Z,8.8,-,-,-
13773,sn18700:0,2022-11-08T21:30:00.000Z,9.0,-,-,-
13774,sn18700:0,2022-11-08T21:40:00.000Z,9.0,-,-,-
13775,sn18700:0,2022-11-08T21:50:00.000Z,9.2,-,-,-
13776,sn18700:0,2022-11-08T22:00:00.000Z,9.2,9.2,8.6,9.2
13777,sn18700:0,2022-11-08T22:10:00.000Z,9.4,-,-,-
13778,sn18700:0,2022-11-08T22:20:00.000Z,9.5,-,-,-
13779,sn18700:0,2022-11-08T22:30:00.000Z,9.6,-,-,-
13780,sn18700:0,2022-11-08T22:40:00.000Z,9.7,-,-,-
13781,sn18700:0,2022-11-08T22:50:00.000Z,9.6,-,-,-
13782,sn18700:0,2022-11-08T23:00:00.000Z,9.4,9.4,9.2,9.7
13783,sn18700:0,2022-11-08T23:10:00.000Z,9.3,-,-,-
13784,sn18700:0,2022-11-08T23:20:00.000Z,9.3,-,-,-
13785,sn18700:0,2022-11-08T23:30:00.000Z,9.2,-,-,-
13786,sn18700:0,2022-11-08T23:40:00.000Z,9.2,-,-,-
13787,sn18700:0,2022-11-08T23:50:00.000Z,9.1,-,-,-
13788,sn18700:0,2022-11-09T00:00:00.000Z,9.1,9.1,9.1,9.4
13789,sn18700:0,2022-11-09T00:10:00.000Z,9.1,-,-,-
13790,sn18700:0,2022-11-09T00:20:00.000Z,9.1,-,-,-
13791,sn18700:0,2022-11-09T00:30:00.000Z,9.1,-,-,-
13792,sn18700:0,2022-11-09T00:40:00.000Z,9.0,-,-,-
13793,sn18700:0,2022-11-09T00:50:00.000Z,9.0,-,-,-
13794,sn18700:0,2022-11-09T01:00:00.000Z,9.0,9.0,9.0,9.1
13795,sn18700:0,2022-11-09T01:10:00.000Z,9.0,-,-,-
13796,sn18700:0,2022-11-09T01:20:00.000Z,8.9,-,-,-
13797,sn18700:0,2022-11-09T01:30:00.000Z,8.9,-,-,-
13798,sn18700:0,2022-11-09T01:40:00.000Z,8.9,-,-,-
13799,sn18700:0,2022-11-09T01:50:00.000Z,8.9,-,-,-
13800,sn18700:0,2022-11-09T02:00:00.000Z,8.9,8.9,8.9,9.0
13801,sn18700:0,2022-11-09T02:10:00.000Z,8.8,-,-,-
13802,sn18700:0,2022-11-09T02:20:00.000Z,8.9,-,-,-
13803,sn18700:0,2022-11-09T02:30:00.000Z,8.8,-,-,-
13804,sn18700:0,2022-11-09T02:40:00.000Z,8.8,-,-,-
13805,sn18700:0,2022-11-09T02:50:00.000Z,8.9,-,-,-
13806,sn18700:0,2022-11-09T03:00:00.000Z,8.8,8.8,8.8,8.9
13807,sn18700:0,2022-11-09T03:10:00.000Z,8.9,-,-,-
13808,sn18700:0,2022-11-09T03:20:00.000Z,9.0,-,-,-
13809,sn18700:0,2022-11-09T03:30:00.000Z,9.1,-,-,-
13810,sn18700:0,2022-11-09T03:40:00.000Z,9.0,-,-,-
13811,sn18700:0,2022-11-09T03:50:00.000Z,9.1,-,-,-
13812,sn18700:0,2022-11-09T04:00:00.000Z,9.2,9.2,8.8,9.2
13813,sn18700:0,2022-11-09T04:10:00.000Z,9.2,-,-,-
13814,sn18700:0,2022-11-09T04:20:00.000Z,9.2,-,-,-
13815,sn18700:0,2022-11-09T04:30:00.000Z,9.3,-,-,-
13816,sn18700:0,2022-11-09T04:40:00.000Z,9.7,-,-,-
13817,sn18700:0,2022-11-09T04:50:00.000Z,9.8,-,-,-
13818,sn18700:0,2022-11-09T05:00:00.000Z,9.8,9.8,9.2,9.8
13819,sn18700:0,2022-11-09T05:10:00.000Z,9.9,-,-,-
13820,sn18700:0,2022-11-09T05:20:00.000Z,10.1,-,-,-
13821,sn18700:0,2022-11-09T05:30:00.000Z,10.1,-,-,-
13822,sn18700:0,2022-11-09T05:40:00.000Z,10.0,-,-,-
13823,sn18700:0,2022-11-09T05:50:00.000Z,9.9,-,-,-
13824,sn18700:0,2022-11-09T06:00:00.000Z,9.8,9.8,9.8,10.1
13825,sn18700:0,2022-11-09T06:10:00.000Z,9.6,-,-,-
13826,sn18700:0,2022-11-09T06:20:00.000Z,9.5,-,-,-
13827,sn18700:0,2022-11-09T06:30:00.000Z,9.4,-,-,-
13828,sn18700:0,2022-11-09T06:40:00.000Z,9.4,-,-,-
13829,sn18700:0,2022-11-09T06:50:00.000Z,9.1,-,-,-
13830,sn18700:0,2022-11-09T07:00:00.000Z,9.2,9.2,9.1,9.8
13831,sn18700:0,2022-11-09T07:10:00.000Z,9.2,-,-,-
13832,sn18700:0,2022-11-09T07:20:00.000Z,9.1,-,-,-
13833,sn18700:0,2022-11-09T07:30:00.000Z,9.1,-,-,-
13834,sn18700:0,2022-11-09T07:40:00.000Z,9.1,-,-,-
13835,sn18700:0,2022-11-09T07:50:00.000Z,9.2,-,-,-
13836,sn18700:0,2022-11-09T08:00:00.000Z,9.2,9.2,9.1,9.2
13837,sn18700:0,2022-11-09T08:10:00.000Z,9.3,-,-,-
13838,sn18700:0,2022-11-09T08:20:00.000Z,9.4,-,-,-
13839,sn18700:0,2022-11-09T08:30:00.000Z,9.6,-,-,-
13840,sn18700:0,2022-11-09T08:40:00.000Z,9.6,-,-,-
13841,sn18700:0,2022-11-09T08:50:00.000Z,9.7,-,-,-
13842,sn18700:0,2022-11-09T09:00:00.000Z,9.8,9.8,9.2,9.8
13843,sn18700:0,2022-11-09T09:10:00.000Z,10.0,-,-,-
13844,sn18700:0,2022-11-09T09:20:00.000Z,10.4,-,-,-
13845,sn18700:0,2022-11-09T09:30:00.000Z,10.5,-,-,-
13846,sn18700:0,2022-11-09T09:40:00.000Z,10.7,-,-,-
13847,sn18700:0,2022-11-09T09:50:00.000Z,10.5,-,-,-
13848,sn18700:0,2022-11-09T10:00:00.000Z,10.5,10.5,9.8,10.7
13849,sn18700:0,2022-11-09T10:10:00.000Z,10.8,-,-,-
13850,sn18700:0,2022-11-09T10:20:00.000Z,10.9,-,-,-
13851,sn18700:0,2022-11-09T10:30:00.000Z,10.8,-,-,-
13852,sn18700:0,2022-11-09T10:40:00.000Z,10.6,-,-,-
13853,sn18700:0,2022-11-09T10:50:00.000Z,10.7,-,-,-
13854,sn18700:0,2022-11-09T11:00:00.000Z,10.9,10.9,10.5,10.9
13855,sn18700:0,2022-11-09T11:10:00.000Z,11.0,-,-,-
13856,sn18700:0,2022-11-09T11:20:00.000Z,11.0,-,-,-
13857,sn18700:0,2022-11-09T11:30:00.000Z,11.6,-,-,-
13858,sn18700:0,2022-11-09T11:40:00.000Z,11.7,-,-,-
13859,sn18700:0,2022-11-09T11:50:00.000Z,11.1,-,-,-
13860,sn18700:0,2022-11-09T12:00:00.000Z,11.0,11.0,10.9,11.9
13861,sn18700:0,2022-11-09T12:10:00.000Z,10.9,-,-,-
13862,sn18700:0,2022-11-09T12:20:00.000Z,11.0,-,-,-
13863,sn18700:0,2022-11-09T12:30:00.000Z,11.3,-,-,-
13864,sn18700:0,2022-11-09T12:40:00.000Z,11.1,-,-,-
13865,sn18700:0,2022-11-09T12:50:00.000Z,11.0,-,-,-
13866,sn18700:0,2022-11-09T13:00:00.000Z,11.0,11.0,10.9,11.3
13867,sn18700:0,2022-11-09T13:10:00.000Z,11.1,-,-,-
13868,sn18700:0,2022-11-09T13:20:00.000Z,11.6,-,-,-
13869,sn18700:0,2022-11-09T13:30:00.000Z,11.4,-,-,-
13870,sn18700:0,2022-11-09T13:40:00.000Z,11.3,-,-,-
13871,sn18700:0,2022-11-09T13:50:00.000Z,11.1,-,-,-
13872,sn18700:0,2022-11-09T14:00:00.000Z,10.9,10.9,10.9,11.6
13873,sn18700:0,2022-11-09T14:10:00.000Z,10.8,-,-,-
13874,sn18700:0,2022-11-09T14:20:00.000Z,10.7,-,-,-
13875,sn18700:0,2022-11-09T14:30:00.000Z,10.4,-,-,-
13876,sn18700:0,2022-11-09T14:40:00.000Z,10.4,-,-,-
13877,sn18700:0,2022-11-09T14:50:00.000Z,10.4,-,-,-
13878,sn18700:0,2022-11-09T15:00:00.000Z,10.3,10.3,10.3,10.9
13879,sn18700:0,2022-11-09T15:10:00.000Z,10.2,-,-,-
13880,sn18700:0,2022-11-09T15:20:00.000Z,10.0,-,-,-
13881,sn18700:0,2022-11-09T15:30:00.000Z,9.9,-,-,-
13882,sn18700:0,2022-11-09T15:40:00.000Z,9.7,-,-,-
13883,sn18700:0,2022-11-09T15:50:00.000Z,9.4,-,-,-
13884,sn18700:0,2022-11-09T16:00:00.000Z,9.3,9.3,9.3,10.3
13885,sn18700:0,2022-11-09T16:10:00.000Z,9.4,-,-,-
13886,sn18700:0,2022-11-09T16:20:00.000Z,9.6,-,-,-
13887,sn18700:0,2022-11-09T16:30:00.000Z,9.6,-,-,-
13888,sn18700:0,2022-11-09T16:40:00.000Z,9.6,-,-,-
13889,sn18700:0,2022-11-09T16:50:00.000Z,9.6,-,-,-
13890,sn18700:0,2022-11-09T17:00:00.000Z,9.6,9.6,9.3,9.6
13891,sn18700:0,2022-11-09T17:10:00.000Z,9.5,-,-,-
13892,sn18700:0,2022-11-09T17:20:00.000Z,9.4,-,-,-
13893,sn18700:0,2022-11-09T17:30:00.000Z,9.4,-,-,-
13894,sn18700:0,2022-11-09T17:40:00.000Z,9.4,-,-,-
13895,sn18700:0,2022-11-09T17:50:00.000Z,9.3,-,-,-
13896,sn18700:0,2022-11-09T18:00:00.000Z,9.3,9.3,9.3,9.6
13897,sn18700:0,2022-11-09T18:10:00.000Z,9.3,-,-,-
13898,sn18700:0,2022-11-09T18:20:00.000Z,9.1,-,-,-
13899,sn18700:0,2022-11-09T18:30:00.000Z,8.9,-,-,-
13900,sn18700:0,2022-11-09T18:40:00.000Z,9.0,-,-,-
13901,sn18700:0,2022-11-09T18:50:00.000Z,9.0,-,-,-
13902,sn18700:0,2022-11-09T19:00:00.000Z,9.1,9.1,8.9,9.3
13903,sn18700:0,2022-11-09T19:10:00.000Z,9.1,-,-,-
13904,sn18700:0,2022-11-09T19:20:00.000Z,9.1,-,-,-
13905,sn18700:0,2022-11-09T19:30:00.000Z,9.1,-,-,-
13906,sn18700:0,2022-11-09T19:40:00.000Z,9.1,-,-,-
13907,sn18700:0,2022-11-09T19:50:00.000Z,8.9,-,-,-
13908,sn18700:0,2022-11-09T20:00:00.000Z,8.7,8.7,8.7,9.1
13909,sn18700:0,2022-11-09T20:10:00.000Z,8.4,-,-,-
13910,sn18700:0,2022-11-09T20:20:00.000Z,8.2,-,-,-
13911,sn18700:0,2022-11-09T20:30:00.000Z,8.3,-,-,-
13912,sn18700:0,2022-11-09T20:40:00.000Z,8.3,-,-,-
13913,sn18700:0,2022-11-09T20:50:00.000Z,7.9,-,-,-
13914,sn18700:0,2022-11-09T21:00:00.000Z,7.9,7.9,7.9,8.7
13915,sn18700:0,2022-11-09T21:10:00.000Z,7.9,-,-,-
